product_category_name_english,order_year,order_month,category_items,category_orders,category_gmv,category_freight
books_technical,2018,2018-03,17,17,913.4699999999999,318.99999999999994
christmas_supplies,2018,2018-03,11,11,659.45,264.75
cine_photo,2018,2018-03,7,6,711.79,134.75
computers_accessories,2018,2018-03,746,626,76896.33000000002,14367.370000000015
consoles_games,2018,2018-03,52,48,4226.1399999999985,976.67
construction_tools_construction,2018,2018-03,67,48,7642.38,1544.8199999999995
construction_tools_lights,2018,2018-03,11,10,2036.7000000000003,413.16
construction_tools_safety,2018,2018-03,21,12,4138.88,392.16999999999996
cool_stuff,2018,2018-03,250,236,35780.63000000006,4903.720000000002
costruction_tools_garden,2018,2018-03,23,20,2497.2299999999996,474.14
costruction_tools_tools,2018,2018-03,9,8,931.3,223.46999999999997
diapers_and_hygiene,2018,2018-03,6,2,163.0,85.61000000000001
drinks,2018,2018-03,21,20,962.7,305.81999999999994
dvds_blu_ray,2018,2018-03,2,2,49.8,39.91
electronics,2018,2018-03,260,243,10121.19999999997,4239.309999999995
fashio_female_clothing,2018,2018-03,4,1,119.96,34.56
fashion_bags_accessories,2018,2018-03,138,130,9562.579999999989,2478.5699999999993
fashion_childrens_clothes,2018,2018-03,2,2,79.98,16.58
fashion_shoes,2018,2018-03,12,12,1252.8000000000002,272.42
fashion_sport,2018,2018-03,1,1,89.9,7.49
fashion_underwear_beach,2018,2018-03,5,5,289.4,79.01
fixed_telephony,2018,2018-03,14,12,1930.5900000000001,270.25
flowers,2018,2018-03,3,3,89.67,46.74
food,2018,2018-03,35,33,1559.9000000000005,508.69000000000017
food_drink,2018,2018-03,18,16,1650.8700000000003,251.85999999999999
furniture_bedroom,2018,2018-03,6,6,1071.8,193.89
furniture_decor,2018,2018-03,576,429,48306.44000000017,11838.62
furniture_living_room,2018,2018-03,18,18,3211.879999999999,596.5699999999999
furniture_mattress_and_upholstery,2018,2018-03,4,4,440.0,144.93
garden_tools,2018,2018-03,250,193,21178.450000000055,5478.51
health_beauty,2018,2018-03,657,607,77907.73000000005,11990.739999999963
home_appliances,2018,2018-03,65,65,5316.59,1237.5600000000002
home_appliances_2,2018,2018-03,9,9,2389.2000000000003,277.49
home_comfort_2,2018,2018-03,1,1,34.99,9.34
home_confort,2018,2018-03,21,21,2522.3800000000006,538.24
home_construction,2018,2018-03,41,31,4381.519999999998,825.2399999999998
housewares,2018,2018-03,392,325,32241.47000000009,7776.039999999995
industry_commerce_and_business,2018,2018-03,28,25,2784.45,614.4200000000001
kitchen_dining_laundry_garden_furniture,2018,2018-03,8,8,1200.66,263.24000000000007
la_cuisine,2018,2018-03,1,1,389.0,37.7
luggage_accessories,2018,2018-03,52,48,4887.089999999998,1105.96
market_place,2018,2018-03,17,16,1548.7400000000002,306.44999999999993
music,2018,2018-03,2,2,323.97,38.39
musical_instruments,2018,2018-03,47,45,5020.519999999999,837.39
office_furniture,2018,2018-03,174,130,25780.94000000005,5918.649999999999
party_supplies,2018,2018-03,6,5,913.9,156.39
perfumery,2018,2018-03,202,186,20473.25000000001,3340.8599999999997
pet_shop,2018,2018-03,121,107,12664.789999999983,2451.57
signaling_and_security,2018,2018-03,9,7,921.9,157.66
small_appliances,2018,2018-03,29,28,4720.1500000000015,498.84
small_appliances_home_oven_and_coffee,2018,2018-03,2,2,793.9,69.99
sports_leisure,2018,2018-03,749,660,77387.11000000002,13616.319999999972
stationery,2018,2018-03,164,146,13152.73999999998,2898.3899999999994
tablets_printing_image,2018,2018-03,3,2,259.29,28.0
telephony,2018,2018-03,332,317,14253.899999999941,5171.449999999997
toys,2018,2018-03,228,216,19210.000000000015,3897.630000000002
watches_gifts,2018,2018-03,406,392,73007.89000000006,7710.079999999992
NULL,2018,2018-03,131,123,15410.439999999993,2256.8300000000004
agro_industry_and_commerce,2018,2018-04,11,11,3024.4,240.70999999999998
air_conditioning,2018,2018-04,21,20,2422.7900000000004,461.0800000000001
art,2018,2018-04,26,26,2140.2799999999997,482.7599999999999
arts_and_craftmanship,2018,2018-04,1,1,15.99,18.23
audio,2018,2018-04,31,30,7045.069999999998,526.39
auto,2018,2018-04,348,328,41569.560000000114,6881.930000000002
baby,2018,2018-04,216,194,23302.040000000037,4375.060000000001
bed_bath_table,2018,2018-04,738,600,67371.79000000021,13460.070000000016
books_general_interest,2018,2018-04,50,43,6295.509999999996,913.6399999999999
books_imported,2018,2018-04,4,4,317.99,34.379999999999995
books_technical,2018,2018-04,23,23,1172.1,404.3599999999999
cds_dvds_musicals,2018,2018-04,1,1,65.0,52.58
christmas_supplies,2018,2018-04,12,9,275.15,243.43
cine_photo,2018,2018-04,5,5,521.74,99.39
computers,2018,2018-04,4,3,2437.0,127.78000000000002
computers_accessories,2018,2018-04,536,474,54695.31000000008,9733.219999999992
consoles_games,2018,2018-04,44,39,4286.519999999998,765.8999999999997
construction_tools_construction,2018,2018-04,86,74,9626.129999999996,1735.3199999999995
construction_tools_lights,2018,2018-04,47,37,4962.669999999999,864.8299999999997
construction_tools_safety,2018,2018-04,23,22,2809.36,473.24
cool_stuff,2018,2018-04,198,186,30235.660000000076,4306.810000000001
costruction_tools_garden,2018,2018-04,16,11,1067.0100000000002,310.94000000000005
costruction_tools_tools,2018,2018-04,17,16,1332.9899999999998,318.93
diapers_and_hygiene,2018,2018-04,4,4,149.0,51.57
drinks,2018,2018-04,54,29,5016.439999999998,897.7800000000002
dvds_blu_ray,2018,2018-04,5,4,92.5,175.17
electronics,2018,2018-04,211,200,8818.429999999982,3591.839999999998
fashio_female_clothing,2018,2018-04,5,1,174.95000000000002,43.2
fashion_bags_accessories,2018,2018-04,104,94,8087.049999999987,1692.7800000000002
fashion_male_clothing,2018,2018-04,1,1,195.0,39.42
fashion_shoes,2018,2018-04,11,11,1438.7,279.27
fashion_sport,2018,2018-04,1,1,89.9,15.51
fashion_underwear_beach,2018,2018-04,6,6,359.4,80.78
fixed_telephony,2018,2018-04,11,10,1921.94,205.73999999999995
flowers,2018,2018-04,3,3,158.4,36.09
food,2018,2018-04,40,36,1665.4300000000007,554.5600000000002
food_drink,2018,2018-04,18,16,605.0699999999999,279.96
furniture_bedroom,2018,2018-04,6,5,1132.9,215.01
furniture_decor,2018,2018-04,586,458,53454.77000000025,10848.51
furniture_living_room,2018,2018-04,32,23,4308.749999999999,930.6199999999998
garden_tools,2018,2018-04,276,226,22971.740000000053,4649.630000000001
health_beauty,2018,2018-04,677,609,77548.39000000004,12336.259999999975
home_appliances,2018,2018-04,98,98,7621.249999999996,1635.900000000001
home_appliances_2,2018,2018-04,12,12,4197.6900000000005,393.83000000000004
home_comfort_2,2018,2018-04,1,1,12.9,5.86
home_confort,2018,2018-04,18,15,1939.4000000000008,334.86000000000007
home_construction,2018,2018-04,72,55,6206.79,1218.8500000000001
housewares,2018,2018-04,458,407,41837.74000000011,9136.829999999996
industry_commerce_and_business,2018,2018-04,52,47,5491.61,1117.85
kitchen_dining_laundry_garden_furniture,2018,2018-04,14,13,1290.8799999999999,284.91
la_cuisine,2018,2018-04,2,1,280.0,54.12
luggage_accessories,2018,2018-04,51,48,5843.779999999998,1104.9800000000002
market_place,2018,2018-04,15,15,627.2299999999999,217.59999999999997
music,2018,2018-04,4,4,530.89,67.05
musical_instruments,2018,2018-04,51,48,6976.419999999997,1004.6799999999998
office_furniture,2018,2018-04,108,73,15452.649999999985,3831.6400000000003
party_supplies,2018,2018-04,2,1,43.8,36.46
perfumery,2018,2018-04,175,160,17790.309999999994,2713.9300000000007
pet_shop,2018,2018-04,164,148,16698.409999999985,3062.9900000000007
signaling_and_security,2018,2018-04,33,20,1352.3000000000002,494.8499999999999
small_appliances,2018,2018-04,61,55,4988.849999999998,979.0400000000002
small_appliances_home_oven_and_coffee,2018,2018-04,5,5,2116.98,167.71
sports_leisure,2018,2018-04,594,526,63105.60000000018,11054.839999999993
stationery,2018,2018-04,155,131,11701.34999999998,2606.920000000001
tablets_printing_image,2018,2018-04,1,1,52.0,18.24
telephony,2018,2018-04,281,247,12609.849999999955,4094.1299999999947
toys,2018,2018-04,197,188,18763.880000000005,3763.569999999997
watches_gifts,2018,2018-04,485,453,73377.87000000004,7091.169999999996
NULL,2018,2018-04,76,74,8240.659999999996,1375.7500000000002
agro_industry_and_commerce,2018,2018-05,7,7,2099.75,134.58
air_conditioning,2018,2018-05,15,14,2051.2,399.53
art,2018,2018-05,36,35,2691.8599999999997,565.22
arts_and_craftmanship,2018,2018-05,1,1,89.8,11.25
audio,2018,2018-05,21,20,2697.68,346.86
auto,2018,2018-05,294,282,31662.760000000108,5581.109999999993
baby,2018,2018-05,231,211,22796.04000000004,4342.700000000002
bed_bath_table,2018,2018-05,736,596,66111.94000000019,12458.13999999999
books_general_interest,2018,2018-05,52,50,5494.129999999998,842.8900000000002
books_imported,2018,2018-05,10,9,410.92,114.79
books_technical,2018,2018-05,56,55,3055.4799999999996,868.0999999999999
christmas_supplies,2018,2018-05,6,6,524.5300000000001,148.21
cine_photo,2018,2018-05,17,16,1403.3,244.88999999999996
computers,2018,2018-05,9,4,5599.919999999999,336.8399999999999
computers_accessories,2018,2018-05,452,399,40657.170000000166,7808.299999999991
consoles_games,2018,2018-05,53,39,4065.0699999999993,978.0699999999999
construction_tools_construction,2018,2018-05,119,84,13598.609999999991,2245.6699999999987
construction_tools_lights,2018,2018-05,40,31,5247.809999999999,767.07
construction_tools_safety,2018,2018-05,28,24,5235.52,532.8999999999999
cool_stuff,2018,2018-05,171,164,27870.240000000056,3601.0899999999983
costruction_tools_garden,2018,2018-05,15,12,1031.8100000000002,260.23
costruction_tools_tools,2018,2018-05,5,5,417.9,88.36000000000001
diapers_and_hygiene,2018,2018-05,3,3,117.0,42.650000000000006
drinks,2018,2018-05,48,34,2790.9800000000005,772.85
dvds_blu_ray,2018,2018-05,7,6,439.94,120.22000000000001
electronics,2018,2018-05,232,220,11298.289999999977,3705.439999999999
fashion_bags_accessories,2018,2018-05,109,104,9340.15999999999,1644.1300000000006
fashion_male_clothing,2018,2018-05,1,1,129.99,19.88
fashion_shoes,2018,2018-05,10,10,1582.7000000000005,205.86999999999998
fashion_underwear_beach,2018,2018-05,6,5,207.4,93.06
fixed_telephony,2018,2018-05,17,12,1946.1,276.15000000000003
flowers,2018,2018-05,1,1,16.4,19.32
food,2018,2018-05,44,36,1542.9300000000005,536.5500000000001
food_drink,2018,2018-05,25,15,1239.44,435.2999999999999
furniture_bedroom,2018,2018-05,4,3,547.98,165.27
furniture_decor,2018,2018-05,590,450,51020.85000000017,10069.959999999988
furniture_living_room,2018,2018-05,13,11,2134.1000000000004,304.19
garden_tools,2018,2018-05,282,221,23862.180000000073,4655.839999999997
health_beauty,2018,2018-05,747,664,74975.4100000001,12211.389999999985
home_appliances,2018,2018-05,62,61,4041.670000000001,1089.7899999999997
home_appliances_2,2018,2018-05,15,15,4496.359999999999,453.99
home_confort,2018,2018-05,21,18,2556.6000000000004,317.78000000000003
home_construction,2018,2018-05,77,61,8283.539999999999,1245.5200000000002
housewares,2018,2018-05,600,475,56392.91000000012,11597.73999999998
industry_commerce_and_business,2018,2018-05,41,35,3890.99,1090.98
kitchen_dining_laundry_garden_furniture,2018,2018-05,9,7,830.4899999999999,223.44000000000003
luggage_accessories,2018,2018-05,46,41,6101.559999999998,1308.7099999999998
market_place,2018,2018-05,14,13,957.45,229.33999999999995
music,2018,2018-05,5,5,729.0,98.4
musical_instruments,2018,2018-05,52,50,6560.299999999998,856.3699999999998
office_furniture,2018,2018-05,94,72,16523.339999999982,3268.0700000000015
party_supplies,2018,2018-05,4,3,100.69999999999999,69.74
perfumery,2018,2018-05,197,179,24074.72000000003,3130.1599999999994
pet_shop,2018,2018-05,136,127,11708.459999999985,2375.6100000000024
signaling_and_security,2018,2018-05,6,5,484.5,106.27000000000001
small_appliances,2018,2018-05,42,34,4576.089999999998,701.36
small_appliances_home_oven_and_coffee,2018,2018-05,1,1,579.0,65.34
sports_leisure,2018,2018-05,483,443,51895.70000000007,8643.949999999997
stationery,2018,2018-05,126,121,10566.48999999999,2093.4099999999994
tablets_printing_image,2018,2018-05,1,1,49.9,8.29
telephony,2018,2018-05,246,233,12879.509999999964,3836.0499999999975
toys,2018,2018-05,207,200,23778.560000000027,3764.709999999999
watches_gifts,2018,2018-05,608,569,95374.5999999998,8023.559999999996
NULL,2018,2018-05,42,37,2957.4399999999987,758.6900000000002
agro_industry_and_commerce,2018,2018-06,8,8,2161.8,220.61999999999998
air_conditioning,2018,2018-06,14,8,1968.9,485.32000000000005
art,2018,2018-06,28,28,2500.1400000000003,519.04
audio,2018,2018-06,20,19,1830.6899999999998,397.7
auto,2018,2018-06,282,255,27458.430000000073,5573.030000000002
baby,2018,2018-06,209,191,21574.26000000004,4563.769999999999
bed_bath_table,2018,2018-06,758,643,65442.47000000026,15209.730000000009
books_general_interest,2018,2018-06,39,33,3345.390000000001,613.2299999999998
books_imported,2018,2018-06,9,9,468.16999999999996,137.98999999999998
books_technical,2018,2018-06,26,26,1747.4300000000005,437.15999999999985
christmas_supplies,2018,2018-06,7,6,306.19,170.52
cine_photo,2018,2018-06,13,9,435.84999999999997,173.50999999999996
computers,2018,2018-06,4,2,2537.0,107.99
computers_accessories,2018,2018-06,398,349,37969.4700000001,8147.620000000006
consoles_games,2018,2018-06,41,40,3705.01,680.88
construction_tools_construction,2018,2018-06,107,102,13399.719999999992,2185.8600000000006
construction_tools_lights,2018,2018-06,42,33,4123.41,792.3700000000002
construction_tools_safety,2018,2018-06,16,16,2565.3700000000003,407.51
cool_stuff,2018,2018-06,99,96,15547.979999999987,2460.6600000000008
costruction_tools_garden,2018,2018-06,10,10,544.44,178.22
costruction_tools_tools,2018,2018-06,4,4,527.0,96.81
diapers_and_hygiene,2018,2018-06,7,7,321.0,106.69999999999999
drinks,2018,2018-06,33,30,1567.0700000000002,486.3299999999999
dvds_blu_ray,2018,2018-06,6,5,382.88,122.15
electronics,2018,2018-06,191,174,9664.569999999987,3281.5099999999993
fashion_bags_accessories,2018,2018-06,87,82,7869.949999999992,1518.4099999999999
fashion_childrens_clothes,2018,2018-06,1,1,89.99,7.49
fashion_male_clothing,2018,2018-06,7,6,447.79999999999995,106.63
fashion_shoes,2018,2018-06,10,10,1230.58,219.6
fashion_underwear_beach,2018,2018-06,7,3,129.3,107.46000000000001
fixed_telephony,2018,2018-06,17,15,2080.32,342.20000000000005
flowers,2018,2018-06,2,1,108.0,32.7
food,2018,2018-06,24,24,1371.18,322.41
food_drink,2018,2018-06,11,9,293.84999999999997,218.95999999999998
furniture_bedroom,2018,2018-06,9,8,1559.99,381.83000000000004
furniture_decor,2018,2018-06,391,305,35806.58000000013,9053.910000000003
furniture_living_room,2018,2018-06,27,25,2861.82,760.8100000000001
garden_tools,2018,2018-06,174,139,15311.739999999978,4042.209999999997
health_beauty,2018,2018-06,856,770,88162.89000000006,15402.010000000006
home_appliances,2018,2018-06,66,66,5253.639999999998,1268.54
home_appliances_2,2018,2018-06,13,12,1821.7400000000005,291.83
home_comfort_2,2018,2018-06,2,1,25.8,25.58
home_confort,2018,2018-06,15,15,2167.4900000000002,239.64999999999998
home_construction,2018,2018-06,67,57,8226.599999999997,1422.1600000000008
housewares,2018,2018-06,552,438,44285.97000000013,10794.7
industry_commerce_and_business,2018,2018-06,26,21,2609.9,924.02
kitchen_dining_laundry_garden_furniture,2018,2018-06,26,18,2600.4400000000005,752.7600000000003
luggage_accessories,2018,2018-06,32,32,3557.8900000000003,731.16
market_place,2018,2018-06,7,7,556.46,122.33
music,2018,2018-06,3,3,109.08,60.48
musical_instruments,2018,2018-06,35,34,4200.35,722.24
office_furniture,2018,2018-06,62,47,8907.359999999991,2009.0100000000004
party_supplies,2018,2018-06,2,2,84.80000000000001,27.58
perfumery,2018,2018-06,187,167,27132.87000000004,3495.6699999999996
pet_shop,2018,2018-06,172,145,16162.879999999981,3472.880000000002
signaling_and_security,2018,2018-06,24,16,5190.189999999999,707.0099999999999
small_appliances,2018,2018-06,38,34,4682.699999999999,857.3799999999999
sports_leisure,2018,2018-06,417,368,41920.220000000096,8126.6499999999905
stationery,2018,2018-06,163,141,11635.229999999983,2791.83
tablets_printing_image,2018,2018-06,1,1,50.0,22.85
telephony,2018,2018-06,207,193,10596.289999999972,3371.1700000000005
toys,2018,2018-06,185,172,16974.659999999993,3645.529999999998
watches_gifts,2018,2018-06,460,427,68726.92000000006,8405.67
NULL,2018,2018-06,23,22,2387.1299999999997,418.57
agro_industry_and_commerce,2018,2018-07,27,26,5701.04,729.1900000000002
air_conditioning,2018,2018-07,16,14,2117.8599999999997,375.7
art,2018,2018-07,21,21,1843.2,422.53000000000003
arts_and_craftmanship,2018,2018-07,11,10,654.5699999999999,150.03000000000003
audio,2018,2018-07,22,21,2062.640000000001,346.3599999999999
auto,2018,2018-07,329,314,31304.490000000107,6328.0599999999995
baby,2018,2018-07,211,199,17685.569999999978,4286.3600000000015
bed_bath_table,2018,2018-07,611,507,49514.40000000023,12605.78
books_general_interest,2018,2018-07,25,25,4077.45,418.71
books_imported,2018,2018-07,8,6,402.78,113.83000000000001
books_technical,2018,2018-07,28,28,2106.81,498.6
christmas_supplies,2018,2018-07,8,8,509.55999999999995,152.09999999999997
cine_photo,2018,2018-07,6,6,502.54999999999995,66.06
computers,2018,2018-07,3,3,1790.0,100.06
computers_accessories,2018,2018-07,422,384,38931.91000000009,8322.199999999997
consoles_games,2018,2018-07,48,48,7690.109999999994,991.4299999999997
construction_tools_construction,2018,2018-07,110,94,11567.869999999997,2080.6699999999996
construction_tools_lights,2018,2018-07,52,37,5554.619999999999,1118.6099999999997
construction_tools_safety,2018,2018-07,15,15,1888.9499999999998,253.94999999999996
cool_stuff,2018,2018-07,108,106,14910.639999999985,2399.7700000000004
costruction_tools_garden,2018,2018-07,24,19,1828.4700000000003,528.5699999999999
costruction_tools_tools,2018,2018-07,9,8,1404.2,177.63
diapers_and_hygiene,2018,2018-07,4,4,149.8,88.11
drinks,2018,2018-07,17,17,1335.1700000000003,298.03
dvds_blu_ray,2018,2018-07,1,1,83.99,12.89
electronics,2018,2018-07,159,145,11150.749999999982,2661.5699999999997
fashion_bags_accessories,2018,2018-07,76,75,5412.869999999995,1234.0799999999997
fashion_male_clothing,2018,2018-07,5,5,208.7,86.97999999999999
fashion_shoes,2018,2018-07,5,5,820.1899999999999,165.25
fashion_underwear_beach,2018,2018-07,2,2,109.8,31.53
fixed_telephony,2018,2018-07,6,6,864.39,146.69
flowers,2018,2018-07,2,2,47.989999999999995,35.370000000000005
food,2018,2018-07,64,59,3378.1699999999996,1023.2500000000001
food_drink,2018,2018-07,18,15,813.73,351.2400000000002
furniture_bedroom,2018,2018-07,9,6,1217.9,364.09999999999997
furniture_decor,2018,2018-07,420,328,40177.81000000013,9866.419999999995
furniture_living_room,2018,2018-07,48,44,4183.7599999999975,1261.0400000000004
furniture_mattress_and_upholstery,2018,2018-07,1,1,129.9,11.93
garden_tools,2018,2018-07,165,140,16634.999999999985,3913.939999999995
health_beauty,2018,2018-07,761,690,88966.30000000018,14544.600000000022
home_appliances,2018,2018-07,79,79,5290.629999999999,1251.0499999999997
home_appliances_2,2018,2018-07,14,13,2149.03,455.26000000000005
home_comfort_2,2018,2018-07,3,2,38.7,46.74
home_confort,2018,2018-07,24,24,2984.380000000001,575.8800000000001
home_construction,2018,2018-07,59,56,6430.149999999998,1365.6000000000004
housewares,2018,2018-07,546,445,49490.53000000013,11397.939999999986
industry_commerce_and_business,2018,2018-07,11,10,1494.21,432.5799999999999
kitchen_dining_laundry_garden_furniture,2018,2018-07,20,18,2287.1500000000005,548.2600000000001
luggage_accessories,2018,2018-07,52,51,5274.22,1115.13
market_place,2018,2018-07,4,4,186.78,90.56
music,2018,2018-07,2,2,85.80000000000001,25.97
musical_instruments,2018,2018-07,32,30,4441.930000000001,783.7500000000001
office_furniture,2018,2018-07,70,54,10567.579999999985,2576.8
party_supplies,2018,2018-07,2,2,57.5,26.86
perfumery,2018,2018-07,202,171,20361.909999999996,3108.030000000002
pet_shop,2018,2018-07,152,132,15625.139999999978,3255.32
signaling_and_security,2018,2018-07,22,17,2540.19,482.45000000000005
small_appliances,2018,2018-07,37,31,4469.389999999999,693.03
small_appliances_home_oven_and_coffee,2018,2018-07,11,10,1519.67,209.95999999999998
sports_leisure,2018,2018-07,452,403,43878.300000000134,9178.619999999992
stationery,2018,2018-07,189,167,16139.189999999979,3936.5499999999984
telephony,2018,2018-07,214,195,16755.779999999973,3659.949999999998
toys,2018,2018-07,154,148,16797.399999999976,3186.900000000001
watches_gifts,2018,2018-07,508,495,75065.30000000003,9307.20999999999
NULL,2018,2018-07,56,49,4841.14,988.6599999999996
agro_industry_and_commerce,2018,2018-08,15,12,2126.0899999999997,305.03000000000003
air_conditioning,2018,2018-08,20,16,3327.9000000000005,368.00999999999993
art,2018,2018-08,18,18,1481.3899999999999,294.51000000000005
arts_and_craftmanship,2018,2018-08,8,8,663.76,98.57
audio,2018,2018-08,26,24,2069.4000000000005,399.7
auto,2018,2018-08,364,339,30939.660000000116,6926.450000000006
baby,2018,2018-08,209,199,18125.959999999992,3965.4500000000016
bed_bath_table,2018,2018-08,643,544,52213.70000000011,12707.57000000001
books_general_interest,2018,2018-08,36,34,1564.7800000000009,512.2099999999999
books_technical,2018,2018-08,29,28,1483.7900000000002,377.5899999999999
christmas_supplies,2018,2018-08,10,10,269.37,140.68
cine_photo,2018,2018-08,10,9,685.28,133.01000000000002
computers,2018,2018-08,5,4,2514.5,176.07
computers_accessories,2018,2018-08,414,379,38176.94000000011,7503.1
consoles_games,2018,2018-08,62,56,4824.489999999998,1003.7499999999999
construction_tools_construction,2018,2018-08,157,119,15766.559999999985,2755.0699999999993
construction_tools_lights,2018,2018-08,58,52,7416.779999999999,1333.8999999999999
construction_tools_safety,2018,2018-08,25,21,3673.94,442.3199999999999
cool_stuff,2018,2018-08,118,115,13981.289999999988,2316.0
costruction_tools_garden,2018,2018-08,20,16,1458.9600000000005,410.03000000000003
costruction_tools_tools,2018,2018-08,14,14,1255.7700000000002,241.26999999999998
diapers_and_hygiene,2018,2018-08,3,3,231.89,45.040000000000006
drinks,2018,2018-08,30,25,1477.2300000000002,440.79000000000013
dvds_blu_ray,2018,2018-08,1,1,8.9,7.39
electronics,2018,2018-08,118,113,8411.479999999996,2017.4200000000005
fashio_female_clothing,2018,2018-08,3,2,129.97,39.16
fashion_bags_accessories,2018,2018-08,127,122,8177.429999999989,1858.32
fashion_male_clothing,2018,2018-08,3,3,381.69,85.29
fashion_shoes,2018,2018-08,2,2,250.6,37.22
fashion_sport,2018,2018-08,1,1,69.9,13.15
fashion_underwear_beach,2018,2018-08,2,2,219.9,26.86
fixed_telephony,2018,2018-08,8,8,1098.19,114.86
food,2018,2018-08,116,103,8256.179999999991,1420.240000000001
food_drink,2018,2018-08,21,16,1028.6100000000001,311.78
furniture_bedroom,2018,2018-08,9,7,1719.0,376.1499999999999
furniture_decor,2018,2018-08,417,331,37004.25000000008,9190.849999999986
furniture_living_room,2018,2018-08,36,34,3897.7399999999993,1090.0200000000002
garden_tools,2018,2018-08,129,113,11967.359999999984,3278.35
health_beauty,2018,2018-08,817,746,95071.77999999987,14328.079999999996
home_appliances,2018,2018-08,64,63,4494.399999999999,1284.1
home_appliances_2,2018,2018-08,9,9,2415.8,258.64000000000004
home_confort,2018,2018-08,16,15,2241.28,330.6
home_construction,2018,2018-08,46,43,5986.159999999999,1112.4499999999996
housewares,2018,2018-08,602,536,47052.30000000014,11214.000000000007
industry_commerce_and_business,2018,2018-08,9,8,1134.6899999999998,336.69
kitchen_dining_laundry_garden_furniture,2018,2018-08,20,19,1787.4700000000005,466.2799999999999
luggage_accessories,2018,2018-08,65,63,6718.009999999996,1324.2199999999996
market_place,2018,2018-08,8,8,949.27,158.7
music,2018,2018-08,6,6,497.81,84.8
musical_instruments,2018,2018-08,37,35,4190.470000000001,791.38
office_furniture,2018,2018-08,21,17,3648.4900000000002,632.1000000000001
party_supplies,2018,2018-08,14,14,1285.2900000000002,305.13
perfumery,2018,2018-08,221,205,23651.730000000047,3577.0000000000005
pet_shop,2018,2018-08,191,159,18140.070000000003,3433.109999999998
signaling_and_security,2018,2018-08,22,16,1825.5900000000008,333.08000000000004
small_appliances,2018,2018-08,22,22,3460.07,534.21
small_appliances_home_oven_and_coffee,2018,2018-08,15,15,1406.72,267.11
sports_leisure,2018,2018-08,467,428,43231.37000000015,8019.520000000004
stationery,2018,2018-08,170,159,15563.649999999976,3416.960000000002
telephony,2018,2018-08,265,234,27045.7700000001,4677.190000000005
toys,2018,2018-08,165,150,16072.859999999975,2965.119999999999
watches_gifts,2018,2018-08,401,377,54131.77000000006,6679.329999999996
NULL,2018,2018-08,37,35,3377.539999999999,606.72
kitchen_dining_laundry_garden_furniture,2018,2018-09,1,1,145.0,21.46
